SDN,pH_1,pH_2,pH_3,pH_4,pH_5,pH_6,pH_7,pH_8,pH_9,pH_10,pH_11,pH_12,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,QF_pH_1,QF_pH_2,QF_pH_3,QF_pH_4,QF_pH_5,QF_pH_6,QF_pH_7,QF_pH_8,QF_pH_9,QF_pH_10,QF_pH_11,QF_pH_12,QF_TC_1,QF_TC_2,QF_TC_3,QF_TC_4,QF_TC_5,QF_TC_6,QF_TC_7,QF_TC_8,QF_TC_9,QF_TC_10,QF_TC_11,QF_TC_12
738198.166701389,7.99705226808044,7.5730736899676,7.98479431940133,7.59213409306049,7.79976977320788,7.80009846431362,7.79494727834196,7.59532188653924,7.79921122665607,7.7835010824041,7.99798107207953,7.79429029892474,15.7904470842689,13.0622223932262,16.2064253512909,12.7555097231346,19.66873789258,9.95386420619939,18.5324454973065,13.289431466862,19.0433905005948,10.0226929588378,15.8892446327552,9.97985110281433,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.187534722,7.99520896072871,7.57531027489763,7.99148592161481,7.58977003941625,7.80285801963012,7.79267735268228,7.79428978472719,7.60050731405295,7.80356549027398,7.8014731958194,7.99815360797878,7.7827622761705,15.7775149806902,13.1006827061391,16.2411518248227,12.7812367858109,20.0849881553595,9.93439378455186,18.8777977448595,13.5315394116431,19.4644751346594,9.99976196089024,15.9640061198088,10.0044877647864,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.208368056,7.99469080373143,7.59417213921621,7.98959015700113,7.58902372533953,7.79875837272184,7.79232854944105,7.79181439248281,7.58628619506464,7.80086682340947,7.7928361966146,7.99740564720214,7.79714009815287,15.784752353713,13.0946635581889,16.2407659625285,12.7508988417978,20.2662690439202,9.97860247014549,19.0598621586111,13.3781674503759,19.61205082717,10.0590599998913,15.9793184329513,9.98660627368245,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.229201389,7.99741234344546,7.57578392940284,7.99023502018799,7.58223486863679,7.79847194951859,7.79011194943173,7.79118580802801,7.61647812132271,7.80312021221027,7.78865142430532,7.99708256563497,7.77435356525641,15.8319196367012,13.1414984539532,16.2748581013075,12.8245723735414,20.2609292326342,9.99813537383123,19.1039055159847,13.4440903220459,19.6445350011494,10.0852229192599,15.9968826269734,9.99535065590898,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.250034722,7.99325491424269,7.57854808673516,7.98754448571115,7.59612397097448,7.7995927999372,7.79339277161345,7.79337171404923,7.58431122802406,7.79698451438473,7.79331925736887,7.99848871436429,7.79175600031822,16.0037370294186,13.2003408883815,16.4259680004826,12.8770302579769,20.3236419438393,10.0009767998877,19.1114986852829,13.5722694575971,19.6467836576178,10.0968220000053,16.1189981147554,10.009030514155,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.270868056,7.99609817635012,7.59545486166546,7.99577984280963,7.58596556847438,7.79920631378424,7.79437754874762,7.79089033381265,7.58584105848853,7.80396139173189,7.80068786210773,7.99957162730538,7.80322354863875,16.0341436865991,13.2013981723402,16.433128902532,12.8322750007303,20.3971893138069,9.99132113711886,19.0967391417547,13.4665378839166,19.9174077969035,10.0905702940847,16.0802614502499,10.0220064900119,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.291701389,7.9940745,7.5748565,7.99588725,7.59756725,7.79895675,7.79273725,7.79227825,7.601148,7.797398,7.7859885,7.99905825,7.81321425,16.09238825,13.07209425,16.47189025,12.7228405,20.5335845,9.96723025,19.2838365,13.1886835,20.0535125,10.06577475,16.1122675,10.000023,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.312534722,7.99494010565038,7.59151886415108,7.98958680773397,7.5848722112141,7.79974255762101,7.79045086579135,7.79600771997941,7.5910059990344,7.79684138455063,7.79627602957957,7.99829568280128,7.80579748971821,16.008974538153,13.0329772136071,16.3576196534693,12.656012951429,20.3913739492441,9.93830872072836,19.3509988640644,13.2340275206595,19.8829654459604,10.0388718645101,15.9254832716917,9.99575801883665,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.333368056,7.99223394210645,7.56161119507655,7.99204986483639,7.5969573848725,7.80150753815146,7.79750967241369,7.78531723044457,7.57526875197394,7.80842809613979,7.79432607580387,7.9973845001296,7.78494136670685,16.0498849428299,12.9352211046274,16.3775137125323,12.7884202291641,20.3768126586582,9.97009484744059,19.3369518421793,13.241808737615,20.0035087568174,10.070634250676,15.9441478892382,10.0330464817086,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.354201389,7.98660735305819,7.58458529512316,7.98317052959852,7.58197629397297,7.80239470572292,7.788014411576,7.79731994095679,7.59465158787789,7.80081976445255,7.78643317661311,7.99672088242655,7.80789541146595,16.1760702351025,13.1143352402719,16.5270148230934,12.8540781188509,20.2695985367085,10.0450725292062,19.2731810614909,13.4984660604644,19.8308069509672,10.1628642352853,16.2684678817237,10.0940787647898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.375034722,7.98318750999995,7.59632178005973,7.98142003999455,7.58674335000142,7.80265141000693,7.7924563500151,7.79992072003129,7.57238917997951,7.80063436000931,7.79634162002882,7.99908927000789,7.79146769997085,16.1838017700144,13.193102110217,16.5083353600129,12.9816468199678,20.3706115099128,10.1076096199882,19.3649868901369,13.7030054300768,19.9672792600022,10.2461466699995,16.1780924000495,10.1192797799865,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1
738198.395868056,7.98559864070236,7.58132321162425,7.97820877674427,7.593380660891,7.80012713667031,7.78642647483188,7.78908337837449,7.57976568717154,7.79855625285228,7.79339100938858,8.00050569956676,7.79731511446113,16.1507379546039,13.1174343532457,16.5005932845564,12.915065567769,20.2402471359452,10.1331137384455,19.1654329322317,13.5844261476347,19.721867023553,10.2885718544922,16.3193508995293,10.1298627964882,4,1,4,1,4,1,4,1,4,1,4,1,1,4,1,4,4,1,4,1,4,1,1,1
738198.416701389,7.81529871681303,7.58344538054075,7.82063743362926,7.59126715927764,7.72730051327226,7.78596964600271,7.72711261062265,7.59033969909976,7.71314562831953,7.75557324780585,7.82235785841212,7.78861705308388,16.2345590708183,14.9058282563615,16.5336607079816,14.9149003714891,21.8077503628116,10.1550649114964,21.7946816371517,14.1409984246657,21.7890924159614,10.3802159557623,16.6076778142088,10.1706505221122,4,1,4,1,4,1,1,1,4,4,4,1,1,4,1,4,4,1,4,4,4,1,1,1
738198.437534722,7.82059250914595,7.57693889088609,7.82201072731452,7.59973005487352,7.75928505453227,7.79310430915846,7.75669969090957,7.59158334553489,7.76194270913125,7.79032903640386,7.82800987275548,7.77227021778672,16.0091706360372,12.6677275079763,16.2952350360034,12.6099118178556,20.0457378181442,10.2802642909949,20.0462628362693,12.4863378727906,20.0832740724401,10.5719842001938,16.4582182178273,10.3397202729148,1,1,1,1,4,1,1,1,1,1,4,1,1,4,1,4,4,1,4,4,4,1,1,1
738198.458368056,7.83125499120853,7.57999164592571,7.83503684973022,7.59912084956439,7.76991174332648,7.80320647791917,7.76497222118317,7.58343675188003,7.76813035392288,7.78536331859836,7.8305073185551,7.79187760162948,15.8432366368482,12.9398486558395,16.1703360171191,12.8907657726546,20.0588762237066,10.3297533983128,19.9980436044558,12.8485054815698,20.0973121340759,10.6690573364385,16.3880313332132,10.3644666106949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1
738198.479201389,7.8294866846845,7.56983045131791,7.8306017116918,7.58984917133634,7.77453647745803,7.79157919827188,7.76796154956423,7.58105304480884,7.76804969371085,7.78957178369335,7.8302506216196,7.79359748662792,15.8158184233388,12.728750279554,16.0894964237634,12.6536804416157,20.0370483698415,10.4167430899526,20.0429481355748,12.5390234054894,20.0770820811326,10.8162003779289,16.2718012977472,10.4037366037613,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.500034722,7.83333606202258,7.56703992912907,7.83305743370946,7.58855972539666,7.77579687605898,7.79329761052429,7.77035454869398,7.59819171699692,7.77363583190534,7.7889578408298,7.83132173450136,7.79778711546518,15.8152327422041,12.7634885755955,16.0984502460075,12.7666106993803,20.103427849602,10.3472660881551,20.0750258941803,12.6070698426643,20.1493625396253,10.7421255836508,16.1946396345178,10.3486353007679,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.520868056,7.83326203527805,7.59860420364509,7.8360315841675,7.59536001780886,7.77450993805032,7.7923090358228,7.77145495567332,7.60634983253661,7.77423853986004,7.78828135370978,7.82973538054804,7.79629540689283,15.7790645680185,12.9480818786001,16.1381769761739,12.9251264713227,19.8511571955386,10.257516982204,19.7844131335056,12.7408536566591,19.9540996633172,10.6033588668533,16.5162330666281,10.2714197079387,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
738198.541701389,7.83036154382346,7.59431559639864,7.83299838616277,7.58477078033148,7.77225562284372,7.78836483353663,7.77010908770559,7.57038657904651,7.76951028068816,7.78727924528291,7.83039078075146,7.80045456181482,15.8339433946999,12.7488493683876,16.1132759473414,12.669648429892,20.0517581313669,10.2846317278829,20.0308140693838,12.4569839983448,20.0648586914617,10.6350597540315,16.2993615273607,10.3315337278767,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.562534722,7.82133192792569,7.57505389911667,7.82348522536656,7.58754805398743,7.76842876565375,7.79451451325097,7.76678282896694,7.59757189149693,7.75718050442913,7.79579785577852,7.82676063057588,7.78947401754654,16.0285282438602,12.788707627686,16.2590057754591,12.8011859159286,20.2826316319176,10.3583549014359,20.2299614426034,12.6110861961326,20.3198745327767,10.7486549378525,16.3519989680457,10.4034149827874,1,1,1,4,4,1,1,4,4,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1
738198.583368056,7.82457893277161,7.61903718714764,7.82395552122602,7.61447316125711,7.77094683187299,7.79925805071962,7.76543387394265,7.64853285194189,7.76873658837529,7.79301051279363,7.82698008407339,7.80126976525115,16.055835924893,13.2279159488911,16.335357176922,13.1209232716692,20.0267739823769,10.3566266224477,19.9545186891617,13.1681716773798,20.0771740611035,10.7640353194617,16.6312104366977,10.3705695636055,1,1,1,4,4,4,1,4,4,1,1,4,1,4,1,4,1,1,1,4,1,1,1,1
738198.604201389,7.82165751667684,7.73044391668263,7.82895456661287,7.71667996669116,7.76989425001205,7.84344861666624,7.76668676665453,7.73765969996475,7.77038941666062,7.80741366663789,7.83099073332347,7.84494481662911,16.0806887997924,14.0415069996832,16.3055836663659,13.905206066432,20.0736559339079,10.324070950118,20.0538229838066,13.9173244163182,20.0845174504992,10.7528874334135,16.5329958490704,10.3421211335254,1,4,1,4,4,4,1,4,4,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1
738198.625034722,7.82905530016592,7.72881639990076,7.82957030013449,7.72798550012384,7.77055419985818,7.85226420014191,7.76958370002644,7.73963519992901,7.77217779994191,7.82293680008566,7.83185039999589,7.84981990010884,15.9690737007121,13.823462396913,16.212720000754,13.7499033969818,20.1462189007773,10.2386224001778,20.0721442004981,13.5390005974774,20.1626586017086,10.6646055999651,16.3609865011163,10.2505852006398,1,1,1,1,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.645868056,7.83286133333188,7.72428029969446,7.82945008270533,7.72414101696036,7.77385815000632,7.85601841646871,7.75281202865991,7.73845721616536,7.77430846676575,7.83364603343256,7.83152779996687,7.85344471642905,15.9912005670591,14.2061863850978,16.266202466757,14.0781058842326,20.0501918647399,10.2103270500704,20.0327594096519,14.0480456197185,20.0761248976407,10.6107439667897,16.4721969969795,10.2154026994469,1,4,1,1,4,4,1,4,4,4,1,4,1,1,1,1,1,1,1,1,1,4,1,1
738198.666701389,7.83639579998684,7.72872015001427,7.82803390001773,7.73430414997152,7.77226114997236,7.85756815009977,7.77241089997498,7.74463024993033,7.77461645008262,7.86684784999872,7.83556189994942,7.85847925005396,15.9144536997594,13.9747808000015,16.2081252496449,13.8796395999825,20.070910899944,10.1925708000086,19.9252782521264,13.7780352998957,20.05977165018,10.1188758503973,16.3399988987789,10.1958855503327,1,4,1,4,4,4,1,4,4,4,1,4,1,1,1,1,1,1,1,1,1,4,1,1
738198.687534722,7.83546008256006,7.72838433884921,7.83306204121195,7.73514997529902,7.77667989264993,7.85956799173666,7.77693088429233,7.74382781798139,7.78633776032655,7.86460272733081,7.83804507435433,7.85815429746444,15.8953783299051,13.8834932549275,16.1791106025585,13.8175871805418,19.7278380739144,10.1948338344033,19.5869835629648,13.6224909581649,19.6896484476604,10.1310676449226,16.1912727430981,10.2167526774628,1,4,1,4,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,4,1,1,1,1
738198.708368056,7.84813133317938,7.72781349989083,7.83548666641325,7.7334658337722,7.77477499999623,7.8604954999495,7.77802983328646,7.73836949983592,7.78067700003981,7.86330916675922,7.83856583334765,7.86093349995034,15.9402910035657,14.2078286598146,16.2589545036765,14.0947109963836,19.7703078344897,10.1585628341402,19.6500456668047,14.0193754868934,19.7772316688641,10.0869180008537,16.4800691738683,10.1698126676014,1,4,1,4,4,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1
738198.729201389,7.85127445526636,7.724307601634,7.83255750406408,7.73403624381262,7.7794057235812,7.85964681301578,7.7813431625919,7.74348961784518,7.78838177236584,7.85655433334467,7.83980857721879,7.85722411382166,15.8040510732692,13.9405312193614,16.100114162764,13.838392219313,19.518429715315,10.2526156421636,19.4842145039097,13.7614494549517,19.5368035200201,10.1676548210098,16.2474061550741,10.2470262193804,1,1,1,1,4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.750034722,7.84947972953512,7.72062245900915,7.83107653284735,7.73503127874153,7.77641135245911,7.85938446721218,7.78083472952102,7.74077725414342,7.78675743444394,7.8565268361259,7.83870634429681,7.85865190984348,15.850511737417,14.0295884423133,16.1658723359199,13.9303338522703,19.47638074596,10.2423386477195,19.3852362123983,13.7999445160231,19.4707868850057,10.2212469347392,16.2271258196368,10.2757273445302,1,4,1,4,4,4,1,4,4,4,1,4,1,4,1,4,1,1,1,4,1,1,1,1
738198.770868056,7.84634047831198,7.59605139969941,7.83298989580178,7.58945180948631,7.78181011305144,7.79613769555324,7.78128153928529,7.58104921825724,7.7906697564342,7.79710028690826,7.83918119125258,7.78433945222254,15.6394797559976,12.8361597653798,15.9651307645149,12.5397697679575,19.4528503106131,10.1858201998959,19.4446239633193,12.434277386611,19.4998278228853,10.1276913386001,16.1935784096274,10.1946055738501,1,1,1,1,4,4,1,1,4,4,1,4,1,4,1,4,1,1,1,4,1,1,1,1
738198.791701389,7.85555336275521,7.60822949568931,7.83507647791998,7.59680681388196,7.77968002659953,7.79365622132986,7.78221669029859,7.58886934552759,7.78995688484734,7.80150269895023,7.84098238945764,7.7901300444415,15.6298919922805,12.5879142117915,15.9145493378777,12.3463103725962,19.5193974963854,10.2181514602142,19.4716663544637,12.2475428551881,19.5238028325229,10.1974338142633,16.0026351708515,10.2913349117253,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.812534722,7.84882242858857,7.58926435719847,7.8420870000722,7.58810199989987,7.7783707142827,7.7929790714025,7.78200264288424,7.589094428583,7.78777614286606,7.79045235713425,7.84374707146141,7.78923078571025,15.6925695000158,12.6846092146263,15.9885587143177,12.4251022140186,19.5288602853279,10.2309595714092,19.4654107140171,12.2608195002795,19.5527857141397,10.2019436428047,16.1386755003282,10.3113979999467,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.833368056,7.85321374131812,7.5986051895865,7.83977541355144,7.58768823172516,7.77782199999471,7.79192391407243,7.7814737240046,7.59331466476929,7.78776605157029,7.79307496561099,7.84198333617749,7.78633465523187,15.7141678448448,12.9836152427647,16.0292815257904,12.6858624761772,19.6529437947291,10.1553744654814,19.5554755714041,12.5962918719761,19.6598739751167,10.0886007584888,16.2511338531974,10.1982729657009,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.854201389,7.85702495614897,7.58134058729033,7.8390654210434,7.58580604368004,7.77893924563177,7.79765144736901,7.78473701751191,7.5965155789731,7.79065880706146,7.79741828084609,7.84592429827101,7.79446479833325,15.7311057807538,12.8616845343481,16.0558509825331,12.5892604471965,19.5473903244121,10.2041305964115,19.4426714556277,12.3169923949518,19.5562679911158,10.1483293506568,16.3201049826756,10.2616858681769,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.875034722,7.85883591228479,7.57533166668002,7.8478093859526,7.59358122806171,7.78269968421143,7.7936931929793,7.78966880701426,7.59252901752321,7.79165675438588,7.78992082458044,7.84778917543959,7.78864961405243,15.6781884561627,12.7333007193836,15.9968743333304,12.448348684209,19.4347071930212,10.2156007719294,19.3366428772331,12.3486697367992,19.458306508817,10.1488118947327,16.2747795087802,10.2838342982504,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.895868056,7.85890463161225,7.57676115797197,7.84208863160546,7.58938131579254,7.78511721045557,7.7944913685605,7.79146726318956,7.58608726277612,7.7906854737451,7.7995135784619,7.85016810534765,7.79010384220855,15.6805387370958,12.568809524672,15.9602100538705,12.475081262054,19.417430527141,10.21267515774,19.3520407372316,12.2533177901044,19.3826318444369,10.1602987885933,16.2029492144804,10.2714618941079,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.916701389,7.8616515701759,7.58969637711922,7.85132078097071,7.58742650849541,7.78325863161552,7.79269678947385,7.78939824559789,7.58033099110159,7.79467921929486,7.7907164822912,7.85278457013884,7.78958274545429,15.6494008859698,12.6780638770744,15.9558050264482,12.4463442977716,19.3375375348417,10.2551601227959,19.2527915609749,12.2661225347336,19.3291562467683,10.2018689030347,16.228815886047,10.3230056488688,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.937534722,7.86338213776276,7.56643458620187,7.85125117210096,7.59878251719251,7.78858417241311,7.79715844815506,7.79269751714673,7.59405427599479,7.7916793103205,7.7864472073392,7.85372762081685,7.80048086197711,15.4365211379709,12.6993686905025,15.7794854487835,12.5272976206452,19.2182621381301,10.2266304134339,19.2205072756098,12.3818562734362,19.1047592415619,10.1440040682883,16.1241019347583,10.2488703441041,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.958368056,7.86693915789334,7.57840792971342,7.85191984153316,7.58798104343281,7.78791919319545,7.79604192110627,7.78964469320868,7.59459580822506,7.79383908812733,7.78857466766955,7.85134000879244,7.79174630691484,15.3151449827239,12.8375309921693,15.6853839045625,12.5869380539546,19.2778299980236,10.1389868593739,19.3454922766818,12.5303805332684,19.300327035708,10.0830886932263,16.093337234956,10.1897597019658,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738198.979201389,7.86003877391252,7.5778829224732,7.84608546086803,7.59576326987626,7.78517307835044,7.79307963458272,7.787692121718,7.5847927741645,7.794791956482,7.79275828715709,7.84956376525706,7.79602300867426,15.3636158696905,12.6839687576509,15.7296585130979,12.3837151049186,19.3538843210117,10.0956724781489,19.4096903042536,12.2178401070473,19.4534117639972,10.0727496001076,16.0352370965677,10.1944509390695,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738199.000034722,7.85596454404227,7.57587385933322,7.84342533308335,7.60332171196012,7.78140540356298,7.7936402718374,7.78256358750332,7.60488429856349,7.78505391228294,7.79067357826964,7.84096562257065,7.78606257863712,15.5093099984326,12.8043618861343,15.8767051734242,12.6313678876192,19.5629976810493,10.0079552288938,19.5598385085175,12.3687289107155,19.6759950080112,10.0083675100699,16.1725968797072,10.1353190192473,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
